01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Indicador,06. Escala,07. Símbolo,08. Valor
1991,,Vale de Cambra,Município,Índice de envelhecimento, idosos por 100 jovens,,66.1
1991,,Valença,Município,Índice de envelhecimento, idosos por 100 jovens,,100.2
1991,,Valongo,Município,Índice de envelhecimento, idosos por 100 jovens,,34.0
1991,,Valpaços,Município,Índice de envelhecimento, idosos por 100 jovens,,95.6
1991,,Velas,Município,Índice de envelhecimento, idosos por 100 jovens,,70.8
1991,,Vendas Novas,Município,Índice de envelhecimento, idosos por 100 jovens,,108.8
1991,,Viana do Alentejo,Município,Índice de envelhecimento, idosos por 100 jovens,,132.3
1991,,Viana do Castelo,Município,Índice de envelhecimento, idosos por 100 jovens,,66.6
1991,,Vidigueira,Município,Índice de envelhecimento, idosos por 100 jovens,,138.8
1991,,Vieira do Minho,Município,Índice de envelhecimento, idosos por 100 jovens,,74.4
1991,,Vila da Praia da Vitória,Município,Índice de envelhecimento, idosos por 100 jovens,,49.8
1991,,Vila de Rei,Município,Índice de envelhecimento, idosos por 100 jovens,,225.4
1991,,Vila do Bispo,Município,Índice de envelhecimento, idosos por 100 jovens,,145.7
1991,,Vila do Conde,Município,Índice de envelhecimento, idosos por 100 jovens,,44.4
1991,,Vila do Porto,Município,Índice de envelhecimento, idosos por 100 jovens,,43.5
1991,,Vila Flor,Município,Índice de envelhecimento, idosos por 100 jovens,,93.6
1991,,Vila Franca de Xira,Município,Índice de envelhecimento, idosos por 100 jovens,,45.3
1991,,Vila Franca do Campo,Município,Índice de envelhecimento, idosos por 100 jovens,,38.0
1991,,Vila Nova da Barquinha,Município,Índice de envelhecimento, idosos por 100 jovens,,93.1
1991,,Vila Nova de Cerveira,Município,Índice de envelhecimento, idosos por 100 jovens,,106.4
1991,,Vila Nova de Famalicão,Município,Índice de envelhecimento, idosos por 100 jovens,,36.6
1991,,Vila Nova de Foz Côa,Município,Índice de envelhecimento, idosos por 100 jovens,,149.3
1991,,Vila Nova de Gaia,Município,Índice de envelhecimento, idosos por 100 jovens,,50.1
1991,,Vila Nova de Paiva,Município,Índice de envelhecimento, idosos por 100 jovens,,82.8
1991,,Vila Nova de Poiares,Município,Índice de envelhecimento, idosos por 100 jovens,,102.1
1991,,Vila Pouca de Aguiar,Município,Índice de envelhecimento, idosos por 100 jovens,,72.7
1991,,Vila Real,Município,Índice de envelhecimento, idosos por 100 jovens,,65.4
1991,,Vila Real de Santo António,Município,Índice de envelhecimento, idosos por 100 jovens,,81.3
1991,,Vila Velha de Ródão,Município,Índice de envelhecimento, idosos por 100 jovens,,321.8
1991,,Vila Verde,Município,Índice de envelhecimento, idosos por 100 jovens,,53.4
1991,,Vila Viçosa,Município,Índice de envelhecimento, idosos por 100 jovens,,89.9
1991,,Vimioso,Município,Índice de envelhecimento, idosos por 100 jovens,,127.8
1991,,Vinhais,Município,Índice de envelhecimento, idosos por 100 jovens,,139.2
1991,,Viseu,Município,Índice de envelhecimento, idosos por 100 jovens,,62.1
1991,,Vizela,Município,Índice de envelhecimento, idosos por 100 jovens,,28.3
1991,,Vouzela,Município,Índice de envelhecimento, idosos por 100 jovens,,107.8
1992,,Abrantes,Município,Índice de envelhecimento, idosos por 100 jovens,,133.5
1992,,Águeda,Município,Índice de envelhecimento, idosos por 100 jovens,,65.2
1992,,Aguiar da Beira,Município,Índice de envelhecimento, idosos por 100 jovens,,111.5
1992,,Alandroal,Município,Índice de envelhecimento, idosos por 100 jovens,,156.0
1992,,Albergaria-a-Velha,Município,Índice de envelhecimento, idosos por 100 jovens,,70.3
1992,,Albufeira,Município,Índice de envelhecimento, idosos por 100 jovens,,72.4
1992,,Alcácer do Sal,Município,Índice de envelhecimento, idosos por 100 jovens,,105.1
1992,,Alcanena,Município,Índice de envelhecimento, idosos por 100 jovens,,97.3
1992,,Alcobaça,Município,Índice de envelhecimento, idosos por 100 jovens,,82.0
1992,,Alcochete,Município,Índice de envelhecimento, idosos por 100 jovens,,89.6
1992,,Alcoutim,Município,Índice de envelhecimento, idosos por 100 jovens,,308.7
1992,,Alenquer,Município,Índice de envelhecimento, idosos por 100 jovens,,97.5
1992,,Alfândega da Fé,Município,Índice de envelhecimento, idosos por 100 jovens,,137.7
1992,,Alijó,Município,Índice de envelhecimento, idosos por 100 jovens,,90.2
1992,,Aljezur,Município,Índice de envelhecimento, idosos por 100 jovens,,205.9
1992,,Aljustrel,Município,Índice de envelhecimento, idosos por 100 jovens,,120.3
1992,,Almada,Município,Índice de envelhecimento, idosos por 100 jovens,,77.4
1992,,Almeida,Município,Índice de envelhecimento, idosos por 100 jovens,,162.8
1992,,Almeirim,Município,Índice de envelhecimento, idosos por 100 jovens,,103.7
1992,,Almodôvar,Município,Índice de envelhecimento, idosos por 100 jovens,,134.9
1992,,Alpiarça,Município,Índice de envelhecimento, idosos por 100 jovens,,148.0
1992,,Alter do Chão,Município,Índice de envelhecimento, idosos por 100 jovens,,229.1
1992,,Alvaiázere,Município,Índice de envelhecimento, idosos por 100 jovens,,168.0
1992,,Alvito,Município,Índice de envelhecimento, idosos por 100 jovens,,155.4
1992,,Amadora,Município,Índice de envelhecimento, idosos por 100 jovens,,53.3
1992,,Amarante,Município,Índice de envelhecimento, idosos por 100 jovens,,46.4
1992,,Amares,Município,Índice de envelhecimento, idosos por 100 jovens,,55.1
1992,,Anadia,Município,Índice de envelhecimento, idosos por 100 jovens,,91.3
1992,,Angra do Heroísmo,Município,Índice de envelhecimento, idosos por 100 jovens,,58.6
1992,,Ansião,Município,Índice de envelhecimento, idosos por 100 jovens,,125.9
1992,,Arcos de Valdevez,Município,Índice de envelhecimento, idosos por 100 jovens,,130.9
1992,,Arganil,Município,Índice de envelhecimento, idosos por 100 jovens,,147.0
1992,,Armamar,Município,Índice de envelhecimento, idosos por 100 jovens,,89.5
1992,,Arouca,Município,Índice de envelhecimento, idosos por 100 jovens,,69.3
1992,,Arraiolos,Município,Índice de envelhecimento, idosos por 100 jovens,,148.8
1992,,Arronches,Município,Índice de envelhecimento, idosos por 100 jovens,,211.4
1992,,Arruda dos Vinhos,Município,Índice de envelhecimento, idosos por 100 jovens,,92.3
1992,,Aveiro,Município,Índice de envelhecimento, idosos por 100 jovens,,61.9
1992,,Avis,Município,Índice de envelhecimento, idosos por 100 jovens,,178.4
1992,,Azambuja,Município,Índice de envelhecimento, idosos por 100 jovens,,102.5
1992,,Baião,Município,Índice de envelhecimento, idosos por 100 jovens,,67.5
1992,,Barcelos,Município,Índice de envelhecimento, idosos por 100 jovens,,38.1
1992,,Barrancos,Município,Índice de envelhecimento, idosos por 100 jovens,,144.4
1992,,Barreiro,Município,Índice de envelhecimento, idosos por 100 jovens,,78.1
1992,,Batalha,Município,Índice de envelhecimento, idosos por 100 jovens,,78.7
1992,,Beja,Município,Índice de envelhecimento, idosos por 100 jovens,,104.2
1992,,Belmonte,Município,Índice de envelhecimento, idosos por 100 jovens,,127.2
1992,,Benavente,Município,Índice de envelhecimento, idosos por 100 jovens,,70.5
1992,,Bombarral,Município,Índice de envelhecimento, idosos por 100 jovens,,114.1
1992,,Borba,Município,Índice de envelhecimento, idosos por 100 jovens,,115.8
1992,,Boticas,Município,Índice de envelhecimento, idosos por 100 jovens,,114.4
1992,,Braga,Município,Índice de envelhecimento, idosos por 100 jovens,,40.9
1992,,Bragança,Município,Índice de envelhecimento, idosos por 100 jovens,,95.3
1992,,Cabeceiras de Basto,Município,Índice de envelhecimento, idosos por 100 jovens,,63.3
1992,,Cadaval,Município,Índice de envelhecimento, idosos por 100 jovens,,136.9
1992,,Caldas da Rainha,Município,Índice de envelhecimento, idosos por 100 jovens,,89.0
1992,,Calheta [R.A.A.],Município,Índice de envelhecimento, idosos por 100 jovens,,74.3
1992,,Calheta [R.A.M.],Município,Índice de envelhecimento, idosos por 100 jovens,,91.0
1992,,Câmara de Lobos,Município,Índice de envelhecimento, idosos por 100 jovens,,24.6
1992,,Caminha,Município,Índice de envelhecimento, idosos por 100 jovens,,94.0
1992,,Campo Maior,Município,Índice de envelhecimento, idosos por 100 jovens,,100.6
1992,,Cantanhede,Município,Índice de envelhecimento, idosos por 100 jovens,,100.7
1992,,Carrazeda de Ansiães,Município,Índice de envelhecimento, idosos por 100 jovens,,122.4
1992,,Carregal do Sal,Município,Índice de envelhecimento, idosos por 100 jovens,,92.1
1992,,Cartaxo,Município,Índice de envelhecimento, idosos por 100 jovens,,103.2
1992,,Cascais,Município,Índice de envelhecimento, idosos por 100 jovens,,71.8
1992,,Castanheira de Pêra,Município,Índice de envelhecimento, idosos por 100 jovens,,137.7
1992,,Castelo Branco,Município,Índice de envelhecimento, idosos por 100 jovens,,130.0
1992,,Castelo de Paiva,Município,Índice de envelhecimento, idosos por 100 jovens,,50.6
1992,,Castelo de Vide,Município,Índice de envelhecimento, idosos por 100 jovens,,227.4
1992,,Castro Daire,Município,Índice de envelhecimento, idosos por 100 jovens,,106.6
1992,,Castro Marim,Município,Índice de envelhecimento, idosos por 100 jovens,,171.9
1992,,Castro Verde,Município,Índice de envelhecimento, idosos por 100 jovens,,130.4
1992,,Celorico da Beira,Município,Índice de envelhecimento, idosos por 100 jovens,,135.3
1992,,Celorico de Basto,Município,Índice de envelhecimento, idosos por 100 jovens,,63.4
1992,,Chamusca,Município,Índice de envelhecimento, idosos por 100 jovens,,124.9
1992,,Chaves,Município,Índice de envelhecimento, idosos por 100 jovens,,88.3
1992,,Cinfães,Município,Índice de envelhecimento, idosos por 100 jovens,,76.1
1992,,Coimbra,Município,Índice de envelhecimento, idosos por 100 jovens,,79.5
1992,,Condeixa-a-Nova,Município,Índice de envelhecimento, idosos por 100 jovens,,132.8
1992,,Constância,Município,Índice de envelhecimento, idosos por 100 jovens,,93.8
1992,,Coruche,Município,Índice de envelhecimento, idosos por 100 jovens,,140.0
1992,,Corvo,Município,Índice de envelhecimento, idosos por 100 jovens,,150.7
1992,,Covilhã,Município,Índice de envelhecimento, idosos por 100 jovens,,94.7
1992,,Crato,Município,Índice de envelhecimento, idosos por 100 jovens,,245.5
1992,,Cuba,Município,Índice de envelhecimento, idosos por 100 jovens,,145.6
1992,,Elvas,Município,Índice de envelhecimento, idosos por 100 jovens,,94.4
1992,,Entroncamento,Município,Índice de envelhecimento, idosos por 100 jovens,,72.3
1992,,Espinho,Município,Índice de envelhecimento, idosos por 100 jovens,,57.7
1992,,Esposende,Município,Índice de envelhecimento, idosos por 100 jovens,,43.8
1992,,Estarreja,Município,Índice de envelhecimento, idosos por 100 jovens,,74.4
1992,,Estremoz,Município,Índice de envelhecimento, idosos por 100 jovens,,147.3
1992,,Évora,Município,Índice de envelhecimento, idosos por 100 jovens,,90.2
1992,,Fafe,Município,Índice de envelhecimento, idosos por 100 jovens,,51.5
1992,,Faro,Município,Índice de envelhecimento, idosos por 100 jovens,,80.6
1992,,Felgueiras,Município,Índice de envelhecimento, idosos por 100 jovens,,33.4
1992,,Ferreira do Alentejo,Município,Índice de envelhecimento, idosos por 100 jovens,,123.1
1992,,Ferreira do Zêzere,Município,Índice de envelhecimento, idosos por 100 jovens,,151.6
1992,,Figueira da Foz,Município,Índice de envelhecimento, idosos por 100 jovens,,99.3
1992,,Figueira de Castelo Rodrigo,Município,Índice de envelhecimento, idosos por 100 jovens,,171.1
1992,,Figueiró dos Vinhos,Município,Índice de envelhecimento, idosos por 100 jovens,,142.9
1992,,Fornos de Algodres,Município,Índice de envelhecimento, idosos por 100 jovens,,143.3
1992,,Freixo de Espada à Cinta,Município,Índice de envelhecimento, idosos por 100 jovens,,166.0
1992,,Fronteira,Município,Índice de envelhecimento, idosos por 100 jovens,,148.7
1992,,Funchal,Município,Índice de envelhecimento, idosos por 100 jovens,,55.1
1992,,Fundão,Município,Índice de envelhecimento, idosos por 100 jovens,,135.1
1992,,Gavião,Município,Índice de envelhecimento, idosos por 100 jovens,,320.6
1992,,Góis,Município,Índice de envelhecimento, idosos por 100 jovens,,209.1
1992,,Golegã,Município,Índice de envelhecimento, idosos por 100 jovens,,127.5
1992,,Gondomar,Município,Índice de envelhecimento, idosos por 100 jovens,,46.3
1992,,Gouveia,Município,Índice de envelhecimento, idosos por 100 jovens,,151.9
1992,,Grândola,Município,Índice de envelhecimento, idosos por 100 jovens,,126.6
1992,,Guarda,Município,Índice de envelhecimento, idosos por 100 jovens,,97.3
1992,,Guimarães,Município,Índice de envelhecimento, idosos por 100 jovens,,35.6
1992,,Horta,Município,Índice de envelhecimento, idosos por 100 jovens,,74.7
1992,,Idanha-a-Nova,Município,Índice de envelhecimento, idosos por 100 jovens,,333.1
1992,,Ílhavo,Município,Índice de envelhecimento, idosos por 100 jovens,,56.2
1992,,Lagoa,Município,Índice de envelhecimento, idosos por 100 jovens,,84.2
1992,,Lagoa [R.A.A.],Município,Índice de envelhecimento, idosos por 100 jovens,,30.0
1992,,Lagos,Município,Índice de envelhecimento, idosos por 100 jovens,,100.9
1992,,Lajes das Flores,Município,Índice de envelhecimento, idosos por 100 jovens,,110.7
1992,,Lajes do Pico,Município,Índice de envelhecimento, idosos por 100 jovens,,111.6
1992,,Lamego,Município,Índice de envelhecimento, idosos por 100 jovens,,68.6
1992,,Leiria,Município,Índice de envelhecimento, idosos por 100 jovens,,59.1
1992,,Lisboa,Município,Índice de envelhecimento, idosos por 100 jovens,,143.7
1992,,Loulé,Município,Índice de envelhecimento, idosos por 100 jovens,,111.9
1992,,Loures,Município,Índice de envelhecimento, idosos por 100 jovens,,48.4
1992,,Lourinhã,Município,Índice de envelhecimento, idosos por 100 jovens,,78.8
1992,,Lousã,Município,Índice de envelhecimento, idosos por 100 jovens,,104.3
1992,,Lousada,Município,Índice de envelhecimento, idosos por 100 jovens,,31.2
1992,,Mação,Município,Índice de envelhecimento, idosos por 100 jovens,,284.3
1992,,Macedo de Cavaleiros,Município,Índice de envelhecimento, idosos por 100 jovens,,91.1
1992,,Machico,Município,Índice de envelhecimento, idosos por 100 jovens,,42.0
1992,,Madalena,Município,Índice de envelhecimento, idosos por 100 jovens,,96.5
1992,,Mafra,Município,Índice de envelhecimento, idosos por 100 jovens,,83.9
1992,,Maia,Município,Índice de envelhecimento, idosos por 100 jovens,,45.9
1992,,Mangualde,Município,Índice de envelhecimento, idosos por 100 jovens,,91.5
1992,,Manteigas,Município,Índice de envelhecimento, idosos por 100 jovens,,100.1
1992,,Marco de Canaveses,Município,Índice de envelhecimento, idosos por 100 jovens,,42.7
1992,,Marinha Grande,Município,Índice de envelhecimento, idosos por 100 jovens,,71.8
1992,,Marvão,Município,Índice de envelhecimento, idosos por 100 jovens,,232.2
1992,,Matosinhos,Município,Índice de envelhecimento, idosos por 100 jovens,,48.5
1992,,Mealhada,Município,Índice de envelhecimento, idosos por 100 jovens,,87.1
1992,,Mêda,Município,Índice de envelhecimento, idosos por 100 jovens,,147.8
1992,,Melgaço,Município,Índice de envelhecimento, idosos por 100 jovens,,170.3
1992,,Mértola,Município,Índice de envelhecimento, idosos por 100 jovens,,194.4
1992,,Mesão Frio,Município,Índice de envelhecimento, idosos por 100 jovens,,60.6
1992,,Mira,Município,Índice de envelhecimento, idosos por 100 jovens,,87.1
1992,,Miranda do Corvo,Município,Índice de envelhecimento, idosos por 100 jovens,,101.9
1992,,Miranda do Douro,Município,Índice de envelhecimento, idosos por 100 jovens,,141.8
1992,,Mirandela,Município,Índice de envelhecimento, idosos por 100 jovens,,85.9
1992,,Mogadouro,Município,Índice de envelhecimento, idosos por 100 jovens,,124.3
1992,,Moimenta da Beira,Município,Índice de envelhecimento, idosos por 100 jovens,,80.6
1992,,Moita,Município,Índice de envelhecimento, idosos por 100 jovens,,53.7
1992,,Monção,Município,Índice de envelhecimento, idosos por 100 jovens,,124.7
1992,,Monchique,Município,Índice de envelhecimento, idosos por 100 jovens,,190.7
1992,,Mondim de Basto,Município,Índice de envelhecimento, idosos por 100 jovens,,56.5
1992,,Monforte,Município,Índice de envelhecimento, idosos por 100 jovens,,170.9
1992,,Montalegre,Município,Índice de envelhecimento, idosos por 100 jovens,,123.0
1992,,Montemor-o-Novo,Município,Índice de envelhecimento, idosos por 100 jovens,,138.0
1992,,Montemor-o-Velho,Município,Índice de envelhecimento, idosos por 100 jovens,,105.0
1992,,Montijo,Município,Índice de envelhecimento, idosos por 100 jovens,,89.3
1992,,Mora,Município,Índice de envelhecimento, idosos por 100 jovens,,158.3
1992,,Mortágua,Município,Índice de envelhecimento, idosos por 100 jovens,,101.1
1992,,Moura,Município,Índice de envelhecimento, idosos por 100 jovens,,121.8
1992,,Mourão,Município,Índice de envelhecimento, idosos por 100 jovens,,125.8
1992,,Murça,Município,Índice de envelhecimento, idosos por 100 jovens,,91.3
1992,,Murtosa,Município,Índice de envelhecimento, idosos por 100 jovens,,91.8
1992,,Nazaré,Município,Índice de envelhecimento, idosos por 100 jovens,,74.7
1992,,Nelas,Município,Índice de envelhecimento, idosos por 100 jovens,,91.7
1992,,Nisa,Município,Índice de envelhecimento, idosos por 100 jovens,,313.8
1992,,Nordeste,Município,Índice de envelhecimento, idosos por 100 jovens,,80.7
1992,,Óbidos,Município,Índice de envelhecimento, idosos por 100 jovens,,102.9
1992,,Odemira,Município,Índice de envelhecimento, idosos por 100 jovens,,136.1
1992,,Odivelas,Município,Índice de envelhecimento, idosos por 100 jovens,,47.3
1992,,Oeiras,Município,Índice de envelhecimento, idosos por 100 jovens,,67.9
1992,,Oleiros,Município,Índice de envelhecimento, idosos por 100 jovens,,204.8
1992,,Olhão,Município,Índice de envelhecimento, idosos por 100 jovens,,84.3
1992,,Oliveira de Azeméis,Município,Índice de envelhecimento, idosos por 100 jovens,,54.0
1992,,Oliveira de Frades,Município,Índice de envelhecimento, idosos por 100 jovens,,84.9
1992,,Oliveira do Bairro,Município,Índice de envelhecimento, idosos por 100 jovens,,98.9
1992,,Oliveira do Hospital,Município,Índice de envelhecimento, idosos por 100 jovens,,105.9
1992,,Ourém,Município,Índice de envelhecimento, idosos por 100 jovens,,88.6
1992,,Ourique,Município,Índice de envelhecimento, idosos por 100 jovens,,194.0
1992,,Ovar,Município,Índice de envelhecimento, idosos por 100 jovens,,54.5
1992,,Paços de Ferreira,Município,Índice de envelhecimento, idosos por 100 jovens,,28.9
1992,,Palmela,Município,Índice de envelhecimento, idosos por 100 jovens,,71.7
1992,,Pampilhosa da Serra,Município,Índice de envelhecimento, idosos por 100 jovens,,219.6
1992,,Paredes,Município,Índice de envelhecimento, idosos por 100 jovens,,29.6
1992,,Paredes de Coura,Município,Índice de envelhecimento, idosos por 100 jovens,,131.2
1992,,Pedrógão Grande,Município,Índice de envelhecimento, idosos por 100 jovens,,220.3
1992,,Penacova,Município,Índice de envelhecimento, idosos por 100 jovens,,106.3
1992,,Penafiel,Município,Índice de envelhecimento, idosos por 100 jovens,,36.6
1992,,Penalva do Castelo,Município,Índice de envelhecimento, idosos por 100 jovens,,104.8
1992,,Penamacor,Município,Índice de envelhecimento, idosos por 100 jovens,,291.7
1992,,Penedono,Município,Índice de envelhecimento, idosos por 100 jovens,,111.9
1992,,Penela,Município,Índice de envelhecimento, idosos por 100 jovens,,177.2
1992,,Peniche,Município,Índice de envelhecimento, idosos por 100 jovens,,68.6
1992,,Peso da Régua,Município,Índice de envelhecimento, idosos por 100 jovens,,61.7
1992,,Pinhel,Município,Índice de envelhecimento, idosos por 100 jovens,,139.6
1992,,Pombal,Município,Índice de envelhecimento, idosos por 100 jovens,,94.1
1992,,Ponta Delgada,Município,Índice de envelhecimento, idosos por 100 jovens,,38.3
1992,,Ponta do Sol,Município,Índice de envelhecimento, idosos por 100 jovens,,74.9
1992,,Ponte da Barca,Município,Índice de envelhecimento, idosos por 100 jovens,,84.0
1992,,Ponte de Lima,Município,Índice de envelhecimento, idosos por 100 jovens,,68.0
1992,,Ponte de Sor,Município,Índice de envelhecimento, idosos por 100 jovens,,122.3
1992,,Portalegre,Município,Índice de envelhecimento, idosos por 100 jovens,,108.3
1992,,Portel,Município,Índice de envelhecimento, idosos por 100 jovens,,129.8
1992,,Portimão,Município,Índice de envelhecimento, idosos por 100 jovens,,92.1
1992,,Porto,Município,Índice de envelhecimento, idosos por 100 jovens,,95.5
1992,,Porto de Mós,Município,Índice de envelhecimento, idosos por 100 jovens,,79.3
1992,,Porto Moniz,Município,Índice de envelhecimento, idosos por 100 jovens,,79.8
1992,,Porto Santo,Município,Índice de envelhecimento, idosos por 100 jovens,,35.6
1992,,Póvoa de Lanhoso,Município,Índice de envelhecimento, idosos por 100 jovens,,52.6
1992,,Póvoa de Varzim,Município,Índice de envelhecimento, idosos por 100 jovens,,43.1
1992,,Povoação,Município,Índice de envelhecimento, idosos por 100 jovens,,59.7
1992,,Proença-a-Nova,Município,Índice de envelhecimento, idosos por 100 jovens,,175.3
1992,,Redondo,Município,Índice de envelhecimento, idosos por 100 jovens,,131.1
1992,,Reguengos de Monsaraz,Município,Índice de envelhecimento, idosos por 100 jovens,,123.2
1992,,Resende,Município,Índice de envelhecimento, idosos por 100 jovens,,83.8
1992,,Ribeira Brava,Município,Índice de envelhecimento, idosos por 100 jovens,,68.9
1992,,Ribeira de Pena,Município,Índice de envelhecimento, idosos por 100 jovens,,81.2
1992,,Ribeira Grande,Município,Índice de envelhecimento, idosos por 100 jovens,,30.4
1992,,Rio Maior,Município,Índice de envelhecimento, idosos por 100 jovens,,91.0
1992,,Sabrosa,Município,Índice de envelhecimento, idosos por 100 jovens,,98.9
1992,,Sabugal,Município,Índice de envelhecimento, idosos por 100 jovens,,242.8
1992,,Salvaterra de Magos,Município,Índice de envelhecimento, idosos por 100 jovens,,91.1
1992,,Santa Comba Dão,Município,Índice de envelhecimento, idosos por 100 jovens,,95.1
1992,,Santa Cruz,Município,Índice de envelhecimento, idosos por 100 jovens,,53.7
1992,,Santa Cruz da Graciosa,Município,Índice de envelhecimento, idosos por 100 jovens,,106.5
1992,,Santa Cruz das Flores,Município,Índice de envelhecimento, idosos por 100 jovens,,84.0
1992,,Santa Maria da Feira,Município,Índice de envelhecimento, idosos por 100 jovens,,44.4
1992,,Santa Marta de Penaguião,Município,Índice de envelhecimento, idosos por 100 jovens,,89.4
1992,,Santana,Município,Índice de envelhecimento, idosos por 100 jovens,,72.3
1992,,Santarém,Município,Índice de envelhecimento, idosos por 100 jovens,,113.7
1992,,Santiago do Cacém,Município,Índice de envelhecimento, idosos por 100 jovens,,90.5
1992,,Santo Tirso,Município,Índice de envelhecimento, idosos por 100 jovens,,51.4
1992,,São Brás de Alportel,Município,Índice de envelhecimento, idosos por 100 jovens,,150.0
1992,,São João da Madeira,Município,Índice de envelhecimento, idosos por 100 jovens,,47.5
1992,,São João da Pesqueira,Município,Índice de envelhecimento, idosos por 100 jovens,,78.8
1992,,São Pedro do Sul,Município,Índice de envelhecimento, idosos por 100 jovens,,111.9
1992,,São Roque do Pico,Município,Índice de envelhecimento, idosos por 100 jovens,,98.4
1992,,São Vicente,Município,Índice de envelhecimento, idosos por 100 jovens,,70.0
1992,,Sardoal,Município,Índice de envelhecimento, idosos por 100 jovens,,161.0
1992,,Sátão,Município,Índice de envelhecimento, idosos por 100 jovens,,82.5
1992,,Seia,Município,Índice de envelhecimento, idosos por 100 jovens,,98.8
1992,,Seixal,Município,Índice de envelhecimento, idosos por 100 jovens,,37.9
1992,,Sernancelhe,Município,Índice de envelhecimento, idosos por 100 jovens,,90.9
1992,,Serpa,Município,Índice de envelhecimento, idosos por 100 jovens,,132.9
1992,,Sertã,Município,Índice de envelhecimento, idosos por 100 jovens,,141.2
1992,,Sesimbra,Município,Índice de envelhecimento, idosos por 100 jovens,,77.2
1992,,Setúbal,Município,Índice de envelhecimento, idosos por 100 jovens,,68.6
1992,,Sever do Vouga,Município,Índice de envelhecimento, idosos por 100 jovens,,83.7
1992,,Silves,Município,Índice de envelhecimento, idosos por 100 jovens,,137.3
1992,,Sines,Município,Índice de envelhecimento, idosos por 100 jovens,,66.4
1992,,Sintra,Município,Índice de envelhecimento, idosos por 100 jovens,,51.1
1992,,Sobral de Monte Agraço,Município,Índice de envelhecimento, idosos por 100 jovens,,96.2
1992,,Soure,Município,Índice de envelhecimento, idosos por 100 jovens,,146.2
1992,,Sousel,Município,Índice de envelhecimento, idosos por 100 jovens,,173.8
1992,,Tábua,Município,Índice de envelhecimento, idosos por 100 jovens,,123.1
1992,,Tabuaço,Município,Índice de envelhecimento, idosos por 100 jovens,,82.7
1992,,Tarouca,Município,Índice de envelhecimento, idosos por 100 jovens,,64.8
1992,,Tavira,Município,Índice de envelhecimento, idosos por 100 jovens,,136.8
1992,,Terras de Bouro,Município,Índice de envelhecimento, idosos por 100 jovens,,82.5
1992,,Tomar,Município,Índice de envelhecimento, idosos por 100 jovens,,111.6
1992,,Tondela,Município,Índice de envelhecimento, idosos por 100 jovens,,111.3
1992,,Torre de Moncorvo,Município,Índice de envelhecimento, idosos por 100 jovens,,141.0
1992,,Torres Novas,Município,Índice de envelhecimento, idosos por 100 jovens,,107.7
1992,,Torres Vedras,Município,Índice de envelhecimento, idosos por 100 jovens,,85.1
1992,,Trancoso,Município,Índice de envelhecimento, idosos por 100 jovens,,125.2
1992,,Trofa,Município,Índice de envelhecimento, idosos por 100 jovens,,36.8
1992,,Vagos,Município,Índice de envelhecimento, idosos por 100 jovens,,73.0
1992,,Vale de Cambra,Município,Índice de envelhecimento, idosos por 100 jovens,,69.4
1992,,Valença,Município,Índice de envelhecimento, idosos por 100 jovens,,105.6
1992,,Valongo,Município,Índice de envelhecimento, idosos por 100 jovens,,36.2
1992,,Valpaços,Município,Índice de envelhecimento, idosos por 100 jovens,,104.4
1992,,Velas,Município,Índice de envelhecimento, idosos por 100 jovens,,74.7
1992,,Vendas Novas,Município,Índice de envelhecimento, idosos por 100 jovens,,116.0
1992,,Viana do Alentejo,Município,Índice de envelhecimento, idosos por 100 jovens,,139.5
1992,,Viana do Castelo,Município,Índice de envelhecimento, idosos por 100 jovens,,70.3
1992,,Vidigueira,Município,Índice de envelhecimento, idosos por 100 jovens,,143.1
1992,,Vieira do Minho,Município,Índice de envelhecimento, idosos por 100 jovens,,78.2
1992,,Vila da Praia da Vitória,Município,Índice de envelhecimento, idosos por 100 jovens,,50.8
1992,,Vila de Rei,Município,Índice de envelhecimento, idosos por 100 jovens,,240.7
1992,,Vila do Bispo,Município,Índice de envelhecimento, idosos por 100 jovens,,154.8
1992,,Vila do Conde,Município,Índice de envelhecimento, idosos por 100 jovens,,46.3
1992,,Vila do Porto,Município,Índice de envelhecimento, idosos por 100 jovens,,44.9
1992,,Vila Flor,Município,Índice de envelhecimento, idosos por 100 jovens,,101.9
1992,,Vila Franca de Xira,Município,Índice de envelhecimento, idosos por 100 jovens,,48.4
1992,,Vila Franca do Campo,Município,Índice de envelhecimento, idosos por 100 jovens,,39.8
1992,,Vila Nova da Barquinha,Município,Índice de envelhecimento, idosos por 100 jovens,,98.0
1992,,Vila Nova de Cerveira,Município,Índice de envelhecimento, idosos por 100 jovens,,110.2
1992,,Vila Nova de Famalicão,Município,Índice de envelhecimento, idosos por 100 jovens,,38.8
1992,,Vila Nova de Foz Côa,Município,Índice de envelhecimento, idosos por 100 jovens,,157.1
1992,,Vila Nova de Gaia,Município,Índice de envelhecimento, idosos por 100 jovens,,52.6
1992,,Vila Nova de Paiva,Município,Índice de envelhecimento, idosos por 100 jovens,,86.5
1992,,Vila Nova de Poiares,Município,Índice de envelhecimento, idosos por 100 jovens,,103.8
1992,,Vila Pouca de Aguiar,Município,Índice de envelhecimento, idosos por 100 jovens,,79.4
1992,,Vila Real,Município,Índice de envelhecimento, idosos por 100 jovens,,68.9
1992,,Vila Real de Santo António,Município,Índice de envelhecimento, idosos por 100 jovens,,84.0
